PLOT,YEAR,HABITAT,ROW,COLUMN,CODE
12,2013,FLATWOODS,21,7,LACBEY
12,2013,FLATWOODS,21,7,SCLTRI
12,2013,FLATWOODS,21,9,SCLTRI
12,2013,FLATWOODS,21,10,LACBEY
12,2013,FLATWOODS,22,1,LACBEY
12,2013,FLATWOODS,22,2,ARISTR
12,2013,FLATWOODS,22,3,ARISTR
12,2013,FLATWOODS,22,3,LACBEY
12,2013,FLATWOODS,22,4,LACBEY
12,2013,FLATWOODS,22,5,ARISTR
12,2013,FLATWOODS,22,6,LACBEY
12,2013,FLATWOODS,22,8,LACBEY
12,2013,FLATWOODS,22,8,ARISTR
12,2013,FLATWOODS,22,8,XYRBRE
12,2013,FLATWOODS,22,9,ARISTR
12,2013,FLATWOODS,23,1,ILEGLA
12,2013,FLATWOODS,23,1,LACBEY
12,2013,FLATWOODS,23,3,LACBEY
12,2013,FLATWOODS,23,4,XYRBRE
12,2013,FLATWOODS,23,4,ARISTR
12,2013,FLATWOODS,23,5,JUNDIC
12,2013,FLATWOODS,23,5,LACBEY
12,2013,FLATWOODS,23,7,ARIPUR
12,2013,FLATWOODS,23,8,LACBEY
12,2013,FLATWOODS,23,8,ARISTR
12,2013,FLATWOODS,23,10,ARISTR
12,2013,FLATWOODS,24,1,ARISTR
12,2013,FLATWOODS,24,3,LACBEY
12,2013,FLATWOODS,24,4,LACBEY
12,2013,FLATWOODS,24,5,LACBEY
12,2013,FLATWOODS,24,6,LACBEY
12,2013,FLATWOODS,24,7,ARISTR
12,2013,FLATWOODS,24,8,ARISTR
12,2013,FLATWOODS,24,10,ARISTR
12,2013,FLATWOODS,25,1,JUNDIC
12,2013,FLATWOODS,25,2,ARISTR
12,2013,FLATWOODS,25,4,LACBEY
12,2013,FLATWOODS,25,5,LACBEY
12,2013,FLATWOODS,25,9,CYPFIL
12,2013,FLATWOODS,25,10,ILEGLA
12,2013,FLATWOODS,26,1,ARISTR
12,2013,FLATWOODS,26,2,JUNDIC
12,2013,FLATWOODS,26,3,LACBEY
12,2013,FLATWOODS,26,4,LACBEY
12,2013,FLATWOODS,26,5,LACBEY
12,2013,FLATWOODS,26,6,LACBEY
12,2013,FLATWOODS,26,6,JUNDIC
12,2013,FLATWOODS,26,9,CYPFIL
12,2013,FLATWOODS,26,10,ILEGLA
12,2013,FLATWOODS,27,2,LACBEY
12,2013,FLATWOODS,27,3,LACBEY
12,2013,FLATWOODS,27,4,LACBEY
12,2013,FLATWOODS,27,5,LACBEY
12,2013,FLATWOODS,27,6,LACBEY
12,2013,FLATWOODS,27,10,LACBEY
12,2013,FLATWOODS,28,1,ARISTR
12,2013,FLATWOODS,28,2,ARISTR
12,2013,FLATWOODS,28,3,ARISTR
12,2013,FLATWOODS,28,5,LACBEY
12,2013,FLATWOODS,28,7,LACBEY
12,2013,FLATWOODS,28,8,ARISTR
12,2013,FLATWOODS,28,10,ARISTR
12,2013,FLATWOODS,29,1,ARISTR
12,2013,FLATWOODS,29,1,LACBEY
12,2013,FLATWOODS,29,2,LACBEY
12,2013,FLATWOODS,29,3,ARISTR
12,2013,FLATWOODS,29,4,ARIPUR
12,2013,FLATWOODS,29,4,LACBEY
12,2013,FLATWOODS,29,5,CTEARO
12,2013,FLATWOODS,29,7,LACBEY
12,2013,FLATWOODS,29,9,LACBEY
12,2013,FLATWOODS,30,1,LACBEY
12,2013,FLATWOODS,30,2,LACBEY
12,2013,FLATWOODS,30,3,LACBEY
12,2013,FLATWOODS,30,4,LACBEY
12,2013,FLATWOODS,30,4,GELSEM
12,2013,FLATWOODS,30,4,ARISTR
12,2013,FLATWOODS,30,5,ARISTR
12,2013,FLATWOODS,30,5,LACBEY
12,2013,FLATWOODS,30,5,XYRBRE
12,2013,FLATWOODS,30,6,ARISTR
12,2013,FLATWOODS,30,7,LACBEY
12,2013,FLATWOODS,30,8,XYRBRE
12,2013,FLATWOODS,30,9,XYRBRE
12,2014,FLATWOODS,1,1,LACBEY
12,2014,FLATWOODS,1,2,LACBEY
12,2014,FLATWOODS,1,3,LACBEY
12,2014,FLATWOODS,1,5,LACBEY
12,2014,FLATWOODS,1,6,LACBEY
12,2014,FLATWOODS,1,7,ARISTR
12,2014,FLATWOODS,1,7,LACBEY
12,2014,FLATWOODS,1,8,LACBEY
12,2014,FLATWOODS,1,10,ARISTR
12,2014,FLATWOODS,2,1,LACBEY
12,2014,FLATWOODS,2,2,LACBEY
12,2014,FLATWOODS,2,2,ARISTR
12,2014,FLATWOODS,2,5,LACBEY
12,2014,FLATWOODS,2,6,LACBEY
12,2014,FLATWOODS,2,7,XYRBRE
12,2014,FLATWOODS,2,8,LACBEY
12,2014,FLATWOODS,2,9,LACBEY
12,2014,FLATWOODS,2,10,LACBEY
12,2014,FLATWOODS,3,1,LACBEY
12,2014,FLATWOODS,3,4,LACBEY
12,2014,FLATWOODS,3,5,LACBEY
12,2014,FLATWOODS,3,6,LACBEY
12,2014,FLATWOODS,3,7,RHEALI
12,2014,FLATWOODS,3,7,XYRBRE
12,2014,FLATWOODS,3,7,GAYDUM
12,2014,FLATWOODS,4,7,LACBEY
12,2014,FLATWOODS,4,9,LACBEY
12,2014,FLATWOODS,5,5,LACBEY
12,2014,FLATWOODS,5,6,LACBEY
12,2014,FLATWOODS,5,7,LACBEY
12,2014,FLATWOODS,5,8,LACBEY
12,2014,FLATWOODS,5,9,LACBEY
12,2014,FLATWOODS,5,10,LACBEY
12,2014,FLATWOODS,6,5,LACBEY
12,2014,FLATWOODS,6,5,ARISTR
12,2014,FLATWOODS,6,6,LACBEY
12,2014,FLATWOODS,6,7,LACBEY
12,2014,FLATWOODS,6,8,LACBEY
12,2014,FLATWOODS,6,9,LACBEY
12,2014,FLATWOODS,7,3,QUEMIN
12,2014,FLATWOODS,7,4,LACBEY
12,2014,FLATWOODS,7,5,LACBEY
12,2014,FLATWOODS,7,7,LACBEY
12,2014,FLATWOODS,7,7,CTEARO
12,2014,FLATWOODS,7,8,LACBEY
12,2014,FLATWOODS,7,9,LACBEY
12,2014,FLATWOODS,7,10,LACBEY
12,2014,FLATWOODS,8,1,QUEMIN
12,2014,FLATWOODS,8,4,LACBEY
12,2014,FLATWOODS,8,5,LACBEY
12,2014,FLATWOODS,8,5,CTEARO
12,2014,FLATWOODS,8,6,LACBEY
12,2014,FLATWOODS,8,8,LACBEY
12,2014,FLATWOODS,8,9,LACBEY
12,2014,FLATWOODS,8,10,XYRBRE
12,2014,FLATWOODS,9,2,QUEMIN
12,2014,FLATWOODS,9,4,QUEMIN
12,2014,FLATWOODS,9,4,SCHSCO
12,2014,FLATWOODS,9,5,QUEMIN
12,2014,FLATWOODS,9,5,LACBEY
12,2014,FLATWOODS,9,6,LACBEY
12,2014,FLATWOODS,9,7,ARISTR
12,2014,FLATWOODS,9,8,LACBEY
12,2014,FLATWOODS,9,9,LACBEY
12,2014,FLATWOODS,9,10,LACBEY
12,2014,FLATWOODS,10,1,ARISTR
12,2014,FLATWOODS,10,2,QUEMIN
12,2014,FLATWOODS,10,5,LACBEY
12,2014,FLATWOODS,10,6,LACBEY
12,2014,FLATWOODS,10,7,LACBEY
12,2014,FLATWOODS,10,7,ARISTR
12,2014,FLATWOODS,10,7,SCHSCO
12,2014,FLATWOODS,10,8,QUEMIN
12,2014,FLATWOODS,10,8,LACBEY
12,2014,FLATWOODS,10,9,LACBEY
12,2014,FLATWOODS,10,10,LACBEY
12,2014,FLATWOODS,11,1,GAYDUM
12,2014,FLATWOODS,11,1,ARISTR
12,2014,FLATWOODS,11,2,ARISTR
12,2014,FLATWOODS,11,2,QUEMIN
12,2014,FLATWOODS,11,3,GAYDUM
12,2014,FLATWOODS,11,7,LACBEY
12,2014,FLATWOODS,11,8,LACBEY
12,2014,FLATWOODS,11,8,XYRBRE
12,2014,FLATWOODS,11,8,QUEMIN
12,2014,FLATWOODS,11,10,LACBEY
12,2014,FLATWOODS,12,1,GAYDUM
12,2014,FLATWOODS,12,2,GAYDUM
12,2014,FLATWOODS,12,3,GAYDUM
12,2014,FLATWOODS,12,3,QUEMIN
12,2014,FLATWOODS,12,4,QUEMIN
12,2014,FLATWOODS,12,5,LACBEY
12,2014,FLATWOODS,12,7,LACBEY
12,2014,FLATWOODS,12,7,RHYBAL
12,2014,FLATWOODS,12,8,LACBEY
12,2014,FLATWOODS,13,2,QUEMIN
12,2014,FLATWOODS,13,2,GAYDUM
12,2014,FLATWOODS,13,3,QUEMIN
12,2014,FLATWOODS,13,4,QUEMIN
12,2014,FLATWOODS,13,6,QUEMIN
12,2014,FLATWOODS,13,6,LACBEY
12,2014,FLATWOODS,13,7,LACBEY
12,2014,FLATWOODS,13,7,QUEMIN
12,2014,FLATWOODS,13,8,LACBEY
12,2014,FLATWOODS,13,9,ARISTR
12,2014,FLATWOODS,13,10,GELSEM
12,2014,FLATWOODS,13,10,JUNDIC
12,2014,FLATWOODS,14,1,GAYDUM
12,2014,FLATWOODS,14,2,QUEMIN
12,2014,FLATWOODS,14,2,GAYDUM
12,2014,FLATWOODS,14,3,GAYDUM
12,2014,FLATWOODS,14,4,QUEMIN
12,2014,FLATWOODS,14,6,QUEMIN
12,2014,FLATWOODS,14,6,JUNDIC
12,2014,FLATWOODS,14,7,LACBEY
12,2014,FLATWOODS,14,7,QUEMIN
12,2014,FLATWOODS,14,8,LACBEY
12,2014,FLATWOODS,14,9,LACBEY
12,2014,FLATWOODS,14,10,LACBEY
12,2014,FLATWOODS,14,10,ILEGLA
12,2014,FLATWOODS,15,1,QUEMIN
12,2014,FLATWOODS,15,4,LACBEY
12,2014,FLATWOODS,15,5,SMISMA
12,2014,FLATWOODS,15,6,GELSEM
12,2014,FLATWOODS,15,6,LACBEY
12,2014,FLATWOODS,15,6,JUNDIC
12,2014,FLATWOODS,15,6,QUEMIN
12,2014,FLATWOODS,15,7,LACBEY
12,2014,FLATWOODS,15,7,ILEGLA
12,2014,FLATWOODS,15,8,LACBEY
12,2014,FLATWOODS,15,9,LACBEY
12,2014,FLATWOODS,15,10,LACBEY
12,2014,FLATWOODS,16,1,QUEMIN
12,2014,FLATWOODS,16,2,QUEMIN
12,2014,FLATWOODS,16,4,QUEMIN
12,2014,FLATWOODS,16,5,LACBEY
12,2014,FLATWOODS,16,6,LACBEY
12,2014,FLATWOODS,16,6,QUEMIN
12,2014,FLATWOODS,16,8,QUEMIN
12,2014,FLATWOODS,16,8,LACBEY
12,2014,FLATWOODS,16,9,ILEGLA
12,2014,FLATWOODS,16,9,LACBEY
12,2014,FLATWOODS,16,9,JUNDIC
12,2014,FLATWOODS,16,10,LACBEY
12,2014,FLATWOODS,17,1,QUEMIN
12,2014,FLATWOODS,17,2,LACBEY
12,2014,FLATWOODS,17,4,CTEARO
12,2014,FLATWOODS,17,5,LACBEY
12,2014,FLATWOODS,17,6,LACBEY
12,2014,FLATWOODS,17,7,LACBEY
12,2014,FLATWOODS,17,8,LACBEY
12,2014,FLATWOODS,17,9,LACBEY
12,2014,FLATWOODS,17,10,ARISTR
12,2014,FLATWOODS,18,2,LACBEY
12,2014,FLATWOODS,18,3,ILEGLA
12,2014,FLATWOODS,18,4,LACBEY
12,2014,FLATWOODS,18,5,LACBEY
12,2014,FLATWOODS,18,6,LACBEY
12,2014,FLATWOODS,18,8,LACBEY
12,2014,FLATWOODS,18,9,JUNDIC
12,2014,FLATWOODS,18,10,JUNDIC
12,2014,FLATWOODS,19,3,XYRBRE
12,2014,FLATWOODS,19,3,LACBEY
12,2014,FLATWOODS,19,4,LACBEY
12,2014,FLATWOODS,19,5,LACBEY
12,2014,FLATWOODS,19,6,LACBEY
12,2014,FLATWOODS,19,6,QUEMIN
12,2014,FLATWOODS,19,7,LACBEY
12,2014,FLATWOODS,19,8,LACBEY
12,2014,FLATWOODS,19,9,ARISTR
12,2014,FLATWOODS,19,9,LACBEY
12,2014,FLATWOODS,20,2,LACBEY
12,2014,FLATWOODS,20,3,LACBEY
12,2014,FLATWOODS,20,4,LACBEY
12,2014,FLATWOODS,20,5,LACBEY
12,2014,FLATWOODS,20,5,ILEGLA
12,2014,FLATWOODS,20,7,LACBEY
12,2014,FLATWOODS,20,8,LACBEY
12,2014,FLATWOODS,20,8,POLNAN
12,2014,FLATWOODS,20,10,RHYGRA
12,2014,FLATWOODS,20,10,LACBEY
12,2014,FLATWOODS,21,2,LACBEY
12,2014,FLATWOODS,21,3,ILEGLA
12,2014,FLATWOODS,21,3,LACBEY
12,2014,FLATWOODS,21,5,LACBEY
12,2014,FLATWOODS,21,7,LACBEY
12,2014,FLATWOODS,21,8,LACBEY
12,2014,FLATWOODS,21,10,LACBEY
12,2014,FLATWOODS,22,1,LACBEY
12,2014,FLATWOODS,22,2,ARISTR
12,2014,FLATWOODS,22,3,ARISTR
12,2014,FLATWOODS,22,3,LACBEY
12,2014,FLATWOODS,22,4,LACBEY
12,2014,FLATWOODS,22,8,LACBEY
12,2014,FLATWOODS,22,8,JUNDIC
12,2014,FLATWOODS,23,1,ILEGLA
12,2014,FLATWOODS,23,1,LACBEY
12,2014,FLATWOODS,23,2,LACBEY
12,2014,FLATWOODS,23,3,LACBEY
12,2014,FLATWOODS,23,4,LACBEY
12,2014,FLATWOODS,23,4,RHYGRA
12,2014,FLATWOODS,23,5,LACBEY
12,2014,FLATWOODS,23,6,JUNDIC
12,2014,FLATWOODS,23,7,ARIPUR
12,2014,FLATWOODS,23,8,LACBEY
12,2014,FLATWOODS,23,8,ARISTR
12,2014,FLATWOODS,24,1,ARISTR
12,2014,FLATWOODS,24,2,LACBEY
12,2014,FLATWOODS,24,3,LACBEY
12,2014,FLATWOODS,24,4,LACBEY
12,2014,FLATWOODS,24,5,LACBEY
12,2014,FLATWOODS,24,6,LACBEY
12,2014,FLATWOODS,24,7,ARISTR
12,2014,FLATWOODS,24,8,ARISTR
12,2014,FLATWOODS,24,8,LACBEY
12,2014,FLATWOODS,24,9,LACBEY
12,2014,FLATWOODS,24,9,ARISTR
12,2014,FLATWOODS,25,1,ANDVIR
12,2014,FLATWOODS,25,1,LACBEY
12,2014,FLATWOODS,25,2,LACBEY
12,2014,FLATWOODS,25,5,LACBEY
12,2014,FLATWOODS,25,5,RHYGRA
12,2014,FLATWOODS,25,7,LACBEY
12,2014,FLATWOODS,25,8,LACBEY
12,2014,FLATWOODS,25,9,CYPFIL
12,2014,FLATWOODS,25,10,ILEGLA
12,2014,FLATWOODS,26,1,LACBEY
12,2014,FLATWOODS,26,2,LACBEY
12,2014,FLATWOODS,26,2,RHYGRA
12,2014,FLATWOODS,26,3,LACBEY
12,2014,FLATWOODS,26,4,LACBEY
12,2014,FLATWOODS,26,5,LACBEY
12,2014,FLATWOODS,26,6,LACBEY
12,2014,FLATWOODS,26,9,CYPFIL
12,2014,FLATWOODS,26,10,ILEGLA
12,2014,FLATWOODS,27,2,LACBEY
12,2014,FLATWOODS,27,3,LACBEY
12,2014,FLATWOODS,27,3,XYRBRE
12,2014,FLATWOODS,27,4,LACBEY
12,2014,FLATWOODS,27,5,LACBEY
12,2014,FLATWOODS,27,6,LACBEY
12,2014,FLATWOODS,27,6,RHYGRA
12,2014,FLATWOODS,27,10,LACBEY
12,2014,FLATWOODS,27,10,ARISTR
12,2014,FLATWOODS,28,1,ARISTR
12,2014,FLATWOODS,28,1,LACBEY
12,2014,FLATWOODS,28,3,ARISTR
12,2014,FLATWOODS,28,5,LACBEY
12,2014,FLATWOODS,28,7,LACBEY
12,2014,FLATWOODS,28,8,ARISTR
12,2014,FLATWOODS,28,9,LACBEY
12,2014,FLATWOODS,28,10,ARISTR
12,2014,FLATWOODS,29,1,ARISTR
12,2014,FLATWOODS,29,1,LACBEY
12,2014,FLATWOODS,29,2,LACBEY
12,2014,FLATWOODS,29,3,ARISTR
12,2014,FLATWOODS,29,4,LACBEY
12,2014,FLATWOODS,29,5,SCHSCO
12,2014,FLATWOODS,29,7,LACBEY
12,2014,FLATWOODS,29,8,XYRBRE
12,2014,FLATWOODS,29,9,XYRBRE
12,2014,FLATWOODS,29,9,LACBEY
12,2014,FLATWOODS,29,10,XYRBRE
12,2014,FLATWOODS,30,1,LACBEY
12,2014,FLATWOODS,30,2,LACBEY
12,2014,FLATWOODS,30,3,LACBEY
12,2014,FLATWOODS,30,4,LACBEY
12,2014,FLATWOODS,30,4,GELSEM
12,2014,FLATWOODS,30,4,ARISTR
12,2014,FLATWOODS,30,5,ARISTR
12,2014,FLATWOODS,30,5,LACBEY
12,2014,FLATWOODS,30,6,LACBEY
12,2014,FLATWOODS,30,6,ARISTR
12,2014,FLATWOODS,30,7,LACBEY
12,2014,FLATWOODS,30,8,XYRBRE
12,2015,FLATWOODS,1,1,LACBEY
12,2015,FLATWOODS,1,2,BIGNUD
12,2015,FLATWOODS,1,3,LACBEY
12,2015,FLATWOODS,1,4,RHEALI
12,2015,FLATWOODS,1,5,BIGNUD
12,2015,FLATWOODS,1,6,LACBEY
12,2015,FLATWOODS,1,7,ARISTR
12,2015,FLATWOODS,1,7,LACBEY
12,2015,FLATWOODS,1,8,LACBEY
12,2015,FLATWOODS,1,9,LACBEY
12,2015,FLATWOODS,1,10,ARISTR
12,2015,FLATWOODS,2,1,LACBEY
12,2015,FLATWOODS,2,2,LACBEY
12,2015,FLATWOODS,2,2,ARISTR
12,2015,FLATWOODS,2,3,LACBEY
12,2015,FLATWOODS,2,5,LACBEY
12,2015,FLATWOODS,2,6,LACBEY
12,2015,FLATWOODS,2,6,RHEALI
12,2015,FLATWOODS,2,7,LACBEY
12,2015,FLATWOODS,2,8,LACBEY
12,2015,FLATWOODS,2,9,LACBEY
12,2015,FLATWOODS,2,10,LACBEY
12,2015,FLATWOODS,3,1,LACBEY
12,2015,FLATWOODS,3,2,LACBEY
12,2015,FLATWOODS,3,3,BIGNUD
12,2015,FLATWOODS,3,4,LACBEY
12,2015,FLATWOODS,3,5,LACBEY
12,2015,FLATWOODS,3,7,RHEALI
12,2015,FLATWOODS,3,7,GAYDUM
12,2015,FLATWOODS,4,7,LACBEY
12,2015,FLATWOODS,4,9,LACBEY
12,2015,FLATWOODS,5,5,LACBEY
12,2015,FLATWOODS,5,7,LACBEY
12,2015,FLATWOODS,5,8,LACBEY
12,2015,FLATWOODS,5,9,LACBEY
12,2015,FLATWOODS,5,10,LACBEY
12,2015,FLATWOODS,6,5,LACBEY
12,2015,FLATWOODS,6,6,LACBEY
12,2015,FLATWOODS,6,7,LACBEY
12,2015,FLATWOODS,6,8,LACBEY
12,2015,FLATWOODS,6,8,RHYGRA
12,2015,FLATWOODS,6,9,LACBEY
12,2015,FLATWOODS,6,10,LACBEY
12,2015,FLATWOODS,7,3,QUEMIN
12,2015,FLATWOODS,7,4,LACBEY
12,2015,FLATWOODS,7,5,LACBEY
12,2015,FLATWOODS,7,6,CTEARO
12,2015,FLATWOODS,7,7,LACBEY
12,2015,FLATWOODS,7,7,CTEARO
12,2015,FLATWOODS,7,7,RHYGRA
12,2015,FLATWOODS,7,8,LACBEY
12,2015,FLATWOODS,7,9,LACBEY
12,2015,FLATWOODS,7,10,LACBEY
12,2015,FLATWOODS,8,2,QUEMIN
12,2015,FLATWOODS,8,3,QUEMIN
12,2015,FLATWOODS,8,4,LACBEY
12,2015,FLATWOODS,8,5,LACBEY
12,2015,FLATWOODS,8,5,CTEARO
12,2015,FLATWOODS,8,6,LACBEY
12,2015,FLATWOODS,8,7,BIGNUD
12,2015,FLATWOODS,8,8,LACBEY
12,2015,FLATWOODS,8,9,LACBEY
12,2015,FLATWOODS,8,10,XYRBRE
12,2015,FLATWOODS,9,2,QUEMIN
12,2015,FLATWOODS,9,4,QUEMIN
12,2015,FLATWOODS,9,5,CTEARO
12,2015,FLATWOODS,9,5,QUEMIN
12,2015,FLATWOODS,9,5,LACBEY
12,2015,FLATWOODS,9,6,LACBEY
12,2015,FLATWOODS,9,8,LACBEY
12,2015,FLATWOODS,9,9,LACBEY
12,2015,FLATWOODS,9,10,LACBEY
12,2015,FLATWOODS,10,1,ARISTR
12,2015,FLATWOODS,10,1,GAYDUM
12,2015,FLATWOODS,10,2,QUEMIN
12,2015,FLATWOODS,10,5,LACBEY
12,2015,FLATWOODS,10,6,LACBEY
12,2015,FLATWOODS,10,7,LACBEY
12,2015,FLATWOODS,10,7,BIGNUD
12,2015,FLATWOODS,10,7,SCHSCO
12,2015,FLATWOODS,10,8,QUEMIN
12,2015,FLATWOODS,10,8,LACBEY
12,2015,FLATWOODS,10,9,LACBEY
12,2015,FLATWOODS,10,9,ILEGLA
12,2015,FLATWOODS,10,10,LACBEY
12,2015,FLATWOODS,11,1,GAYDUM
12,2015,FLATWOODS,11,1,ARISTR
12,2015,FLATWOODS,11,2,ARISTR
12,2015,FLATWOODS,11,2,QUEMIN
12,2015,FLATWOODS,11,3,GAYDUM
12,2015,FLATWOODS,11,4,QUEMIN
12,2015,FLATWOODS,11,7,LACBEY
12,2015,FLATWOODS,11,8,LACBEY
12,2015,FLATWOODS,11,10,ARISTR
12,2015,FLATWOODS,11,10,LACBEY
12,2015,FLATWOODS,12,1,GAYDUM
12,2015,FLATWOODS,12,2,GAYDUM
12,2015,FLATWOODS,12,2,ARISTR
12,2015,FLATWOODS,12,3,GAYDUM
12,2015,FLATWOODS,12,3,QUEMIN
12,2015,FLATWOODS,12,4,QUEMIN
12,2015,FLATWOODS,12,5,LACBEY
12,2015,FLATWOODS,12,7,LACBEY
12,2015,FLATWOODS,12,7,RHYBAL
12,2015,FLATWOODS,12,8,LACBEY
12,2015,FLATWOODS,12,10,BIGNUD
12,2015,FLATWOODS,13,1,CLEALN
12,2015,FLATWOODS,13,2,QUEMIN
12,2015,FLATWOODS,13,2,GAYDUM
12,2015,FLATWOODS,13,3,QUEMIN
12,2015,FLATWOODS,13,3,SMIAUR
12,2015,FLATWOODS,13,4,QUEMIN
12,2015,FLATWOODS,13,5,QUEMIN
12,2015,FLATWOODS,13,5,LACBEY
12,2015,FLATWOODS,13,6,QUEMIN
12,2015,FLATWOODS,13,6,LACBEY
12,2015,FLATWOODS,13,7,LACBEY
12,2015,FLATWOODS,13,7,QUEMIN
12,2015,FLATWOODS,13,8,LACBEY
12,2015,FLATWOODS,13,9,ARISTR
12,2015,FLATWOODS,13,10,GELSEM
12,2015,FLATWOODS,14,1,GAYDUM
12,2015,FLATWOODS,14,2,QUEMIN
12,2015,FLATWOODS,14,2,GAYDUM
12,2015,FLATWOODS,14,3,GAYDUM
12,2015,FLATWOODS,14,4,QUEMIN
12,2015,FLATWOODS,14,6,QUEMIN
12,2015,FLATWOODS,14,6,RHYBAL
12,2015,FLATWOODS,14,7,LACBEY
12,2015,FLATWOODS,14,7,QUEMIN
12,2015,FLATWOODS,14,8,LACBEY
12,2015,FLATWOODS,14,9,LACBEY
12,2015,FLATWOODS,14,10,LACBEY
12,2015,FLATWOODS,14,10,ILEGLA
12,2015,FLATWOODS,14,10,RHYBAL
12,2015,FLATWOODS,15,1,QUEMIN
12,2015,FLATWOODS,15,1,CTEARO
12,2015,FLATWOODS,15,4,LACBEY
12,2015,FLATWOODS,15,5,SMISMA
12,2015,FLATWOODS,15,6,GELSEM
12,2015,FLATWOODS,15,6,LACBEY
12,2015,FLATWOODS,15,6,QUEMIN
12,2015,FLATWOODS,15,7,LACBEY
12,2015,FLATWOODS,15,7,ILEGLA
12,2015,FLATWOODS,15,8,LACBEY
12,2015,FLATWOODS,15,9,LACBEY
12,2015,FLATWOODS,15,10,LACBEY
12,2015,FLATWOODS,16,1,QUEMIN
12,2015,FLATWOODS,16,2,GAYDUM
12,2015,FLATWOODS,16,3,QUEMIN
12,2015,FLATWOODS,16,4,QUEMIN
12,2015,FLATWOODS,16,5,LACBEY
12,2015,FLATWOODS,16,5,RHEALI
12,2015,FLATWOODS,16,5,SMIAUR
12,2015,FLATWOODS,16,6,LACBEY
12,2015,FLATWOODS,16,6,QUEMIN
12,2015,FLATWOODS,16,6,BIGNUD
12,2015,FLATWOODS,16,7,LACBEY
12,2015,FLATWOODS,16,8,QUEMIN
12,2015,FLATWOODS,16,8,LACBEY
12,2015,FLATWOODS,16,9,ILEGLA
12,2015,FLATWOODS,16,9,LACBEY
12,2015,FLATWOODS,16,10,LACBEY
12,2015,FLATWOODS,17,1,QUEMIN
12,2015,FLATWOODS,17,2,LACBEY
12,2015,FLATWOODS,17,4,CTEARO
12,2015,FLATWOODS,17,4,GAYDUM
12,2015,FLATWOODS,17,5,LACBEY
12,2015,FLATWOODS,17,6,LACBEY
12,2015,FLATWOODS,17,7,LACBEY
12,2015,FLATWOODS,17,7,ARISTR
12,2015,FLATWOODS,17,8,RHYBAL
12,2015,FLATWOODS,17,9,ARISTR
12,2015,FLATWOODS,17,10,ARISTR
12,2015,FLATWOODS,17,10,RHYBAL
12,2015,FLATWOODS,18,2,LACBEY
12,2015,FLATWOODS,18,3,GAYDUM
12,2015,FLATWOODS,18,4,LACBEY
12,2015,FLATWOODS,18,4,GAYDUM
12,2015,FLATWOODS,18,5,LACBEY
12,2015,FLATWOODS,18,6,LACBEY
12,2015,FLATWOODS,18,7,LACBEY
12,2015,FLATWOODS,18,8,LACBEY
12,2015,FLATWOODS,18,9,LACBEY
12,2015,FLATWOODS,18,10,ARISTR
12,2015,FLATWOODS,19,3,LACBEY
12,2015,FLATWOODS,19,4,LACBEY
12,2015,FLATWOODS,19,5,LACBEY
12,2015,FLATWOODS,19,6,LACBEY
12,2015,FLATWOODS,19,6,QUEMIN
12,2015,FLATWOODS,19,7,LACBEY
12,2015,FLATWOODS,19,8,LACBEY
12,2015,FLATWOODS,19,9,ARISTR
12,2015,FLATWOODS,19,9,LACBEY
12,2015,FLATWOODS,20,2,LACBEY
12,2015,FLATWOODS,20,3,LACBEY
12,2015,FLATWOODS,20,4,LACBEY
12,2015,FLATWOODS,20,5,LACBEY
12,2015,FLATWOODS,20,5,ILEGLA
12,2015,FLATWOODS,20,8,LACBEY
12,2015,FLATWOODS,20,9,ARISTR
12,2015,FLATWOODS,20,10,LACBEY
12,2015,FLATWOODS,21,2,LACBEY
12,2015,FLATWOODS,21,3,ILEGLA
12,2015,FLATWOODS,21,3,LACBEY
12,2015,FLATWOODS,21,4,BIGNUD
12,2015,FLATWOODS,21,5,LACBEY
12,2015,FLATWOODS,21,7,LACBEY
12,2015,FLATWOODS,21,9,RHYBAL
12,2015,FLATWOODS,21,10,LACBEY
12,2015,FLATWOODS,22,1,LACBEY
12,2015,FLATWOODS,22,2,ARISTR
12,2015,FLATWOODS,22,3,ARISTR
12,2015,FLATWOODS,22,3,LACBEY
12,2015,FLATWOODS,22,4,LACBEY
12,2015,FLATWOODS,22,8,LACBEY
12,2015,FLATWOODS,22,8,RHYBAL
12,2015,FLATWOODS,23,1,ILEGLA
12,2015,FLATWOODS,23,1,LACBEY
12,2015,FLATWOODS,23,2,LACBEY
12,2015,FLATWOODS,23,3,LACBEY
12,2015,FLATWOODS,23,4,LACBEY
12,2015,FLATWOODS,23,4,RHYGRA
12,2015,FLATWOODS,23,5,LACBEY
12,2015,FLATWOODS,23,6,XYRBRE
12,2015,FLATWOODS,23,7,ARIPUR
12,2015,FLATWOODS,23,8,LACBEY
12,2015,FLATWOODS,23,8,RHYBAL
12,2015,FLATWOODS,24,1,BIGNUD
12,2015,FLATWOODS,24,3,LACBEY
12,2015,FLATWOODS,24,4,LACBEY
12,2015,FLATWOODS,24,5,LACBEY
12,2015,FLATWOODS,24,6,LACBEY
12,2015,FLATWOODS,24,7,ARISTR
12,2015,FLATWOODS,24,8,ARISTR
12,2015,FLATWOODS,24,8,LACBEY
12,2015,FLATWOODS,25,1,ANDVIR
12,2015,FLATWOODS,25,1,LACBEY
12,2015,FLATWOODS,25,2,LACBEY
12,2015,FLATWOODS,25,3,LACBEY
